label,text
新闻,ཉེ་དུས། ལྗོངས་ཡོངས་ ཀྱི་ སྤྱི་ཚོགས་ རྩ་འཛུགས་ ཀྱི་ ཏང་འཛུགས་སྐྱོང་ ལས་ཀ འི་ བཞུགས་མོལ་ ཚོགས་འདུ་ ལྷ་ས ར་ ཚོགས་པ་ རེད། ལྗོངས་ཏང་ཨུད་ ཀྱི་ རྒྱུན་ལས་ཨུ་ཡོན། རྩ་འཛུགས་པུ འི་ པུའུ་ཀྲང་ ཙེང་དབན་མིང་ ཚོགས་འདུ ར་ ཕེབས་ པ་ མ་ཟད་ གསུང་བཤད་ ཀྱང་ གནང་ བ་ རེད།ཙེང་དབན་མིང་ གིས་ སྤྱི་ཚོགས་ རྩ་འཛུགས་ ཀྱི་ ཏང་འཛུགས་སྐྱོང་ ལས་ཀ ར་ ཤུགས་སྣོན་ རྒྱག་ རྒྱུ་ དེ་ ཕྱོགས་ཡོངས་ བཞི འི་ འཐབ་ཇུས་ བཀོད་སྒྲིག་ ལ་ མཐུན་སྦྱོར་ སྐུལ་སྤེལ་གཏོང་ བ འི་ གལ་ཆེའི་ ལས་འགན་ ཞིག་ ལ་ རྩིས་ནས། དམ་འཛིན་ ཏན་ཏིག་ དང་ དམ་འཛིན་ ཡག་པོ་ བྱེད་ པ་ དང༌། སྤྱི་ཚོགས་ རྩ་འཛུགས་ ཀྱི་ ཏང་འཛུགས་སྐྱོང་ ལས་དོན་ ཁྱོན་ཡོངས་ ནས་ ཡར་རྒྱས་ དང་ ཁྱོན་ཡོངས་ ནས་ ཡག་པོ་ ཡོང་ རྒྱུ ར་ སྐུལ་སྤེལ་ བཏང་ སྟེ། ལྗོངས་ཡོངས་ ཀྱི་ སྤྱི་ཚོགས་ རྩ་འཛུགས་ ཡོངས་ ཀྱི་ ཏང་རྩ་འཛུགས་ སྟོབས་ ཆེ ར་ འགྲོ་ བ་ དང་ སྤྱི་ཚོགས་ རྩ་འཛུགས་ ཀྱི་ ཏང་ཡོན་ ལས་བྱེད་པ་ སྟོབས་ ཆེ ར་ འགྲོ་ བ། སྤྱི་ཚོགས་ རྩ་འཛུགས་ ཀྱི་ ཏང་ གི་ ལས་དོན་ སྟོབས་ ཆེ ར་ འགྲོ་ བ་ བཅས་ བྱེད་ དགོས་ པ འི་ ནན་བཤད་ གནང་ བ་ རེད།། །། །། lineEndlineEnd
新闻,ཉེ་དུས། ལྗོངས་ཡོངས་ ཀྱི་ ཐེམ་ཐོ འི་ ལམ་ལུགས་ བསྒྱུར་བཅོས་ ལས་དོན་ གྱི་ ཆེད་དོན་ ཚོགས་འདུ་ ལྷ་ས ར་ སྐོང་འཚོགས་བྱས་ པ་ དང་ ། ཚོགས་འདུ འི་ ཐོག་ རང་ལྗོངས་ ཀྱི་ ཐེམ་ཐོ འི་ ལམ་ལུགས་ བསྒྱུར་བཅོས་ ལས་དོན་ སྔར་བས་ སྤེལ་ མགྱོགས་ སུ་ གཏོང་ རྒྱུ ར་ སྐུལ་འདེད་ གཏོང་ རྒྱུ འི་ ཐད་ སླར་ཡང་ ཞིབ་འཇུག་ དང་ བཀོད་སྒྲིག་ བྱས་ པ་ རེད། ལྗོངས་ཏང་ཨུད་ ཀྱི་ ཧྲུའུ་ཅི་ གཞོན་པ། རང་སྐྱོང་ལྗོངས་ ཀྱི་ རྒྱུན་ལས་ ཀྲུའུ་ཞི་ གཞོན་པ། ལྗོངས་ཏང་ཨུད་ སྲིད་ཁྲིམས་ ཨུ་ཡོན་ལྷན་ཁང་ གི་ ཧྲུའུ་ཅི། རང་སྐྱོང་ལྗོངས་ ཐེམ་ཐོ འི་ ལམ་ལུགས་ བསྒྱུར་བཅོས་ འགོ་ཁྲིད་ ཚོགས་ཆུང་ གི་ ཙུའུ་ཀྲང་ ཏེང་ཞའོ་ཀང་ གིས་ ཚོགས་འདུ་ གཙོ་སྐྱོང་ གནང་ བ་ རེད།
新闻,ཏེང་ཞའོ་ཀང་ ནས། ལྗོངས་ཡོངས་ ཀྱི་ ས་ཁུལ་ ཁག་ དང་ ཚན་པ་ ཁག་ གིས་ བོད་ ཀྱི་ དོན་དངོས་ དང་ ཟུང་འབྲེལ་ དམ་ཟབ་ བྱས་ ཏེ་ ཐེམ་ཐོ འི་ ལམ་ལུགས་ བསྒྱུར་བཅོས་བྱེད་ པ འི་ ཐད་ གཟབ་ནན་ དང་ བརྟན་པོ འི་ ངང་ སྐུལ་འདེད་ བཏང་ ནས། བསྒྱུར་བཅོས་ ཀྱི་ ནང་དོན་ དང་ ལམ་ལུགས་ ཇུས་འགོད་ལུགས་ དང་ མཐུན་ པ་ དང་ དམིགས་ས འི་ རང་བཞིན་ དང་ མ་འོངས་ སྔོན་མཐོང་ གི་ རང་བཞིན། བཀོལ་སྤྱོད་ ཀྱི་ རང་བཞིན་ བཅས་ ལྡན་ རྒྱུ་ འགན་སྲུང་ བྱས་ ཏེ་ ཐོག་མཐའ་བར་གསུམ་ དུ་ ལྗོངས་ཡོངས་ ཀྱི་ འཕེལ་རྒྱས་ དང་ བརྟན་ལྷིང་ གི་ སྤྱི་ཡོངས་ དང་ བསྟུན་ པ་ དང་ ཞབས་ཞུ་ བྱེད་ དགོས་ པ འི་ མཛུབ་སྟོན་ གནང་ བ་ རེད།
新闻,ཏེང་ཞའོ་ཀང་ ནས། ཐེམ་ཐོ འི་ ལམ་ལུགས་ བསྒྱུར་བཅོས་ ལ་ སྐུལ་འདེད་ གཏོང་ བ ར་ ཧུར་བརྩོན་ བརྟན་པོ་ དང་ ཚད་ལྡན་ གོ་རིམ་ ལྡན་ པ།ཁ་ གསལ་བ། དབྱེ་བ་འབྱེད་ པ་ བཅས་ བྱེད་ རྒྱུ་ རྒྱུན་འཁྱོངས་བྱེད་ དགོས་ པ་ དང་ ། མི་ གཙོ་བོ ར་ འཛིན་ པ་ དང་ མང་ཚོགས་ ཀྱི་ འདོད་བློ ར་ བརྩི་འཇོག་བྱས་ ནས་ མི་དམངས་ མང་ཚོགས་ ཀྱི་ ཁྲིམས་མཐུན་ ཁེ་དབང་ འགན་སྲུང་ ཡག་པོ་ བྱེད་ རྒྱུ་ རྒྱུན་འཁྱོངས་བྱེད་ དགོས་ པ། ཡུལ་བབ་ དང་ བསྟུན་ པ་ དང་ དབྱེ་བ་ ཡོད་ པ འི་ ལྟ་སྟངས་ འཛིན་ ནས་ ཁྱད་པར་ཅན་ གྱི་ ཐེམ་ཐོ་ བཟོ་ བ འི་ སྲིད་ཇུས་ ལག་བསྟར་བྱེད་ རྒྱུ་ རྒྱུན་འཁྱོངས་བྱེད་ དགོས་ པ། གཅིག་གྱུར་ འཆར་འགོད་ དང་ གཞི་རྩ འི་ འགན་སྲུང་ བྱས་ ཏེ་ གཅིག་གྱུར་ ཐོག་ ཐེམ་ཐོ འི་ ལམ་ལུགས་ བསྒྱུར་བཅོས་ དང་ གཞི་རྩ འི་ སྤྱི་པའི་ ཞབས་ཞུ་ དོ་སྙོམས་ཅན་ དུ་ འགྱུར་ རྒྱུ ར་ སྐུལ་སྤེལ་ གཏོང་ རྒྱུ་ རྒྱུན་འཁྱོངས་ བྱས་ ཐོག་ སློབ་གསོ་ དང་ ལས་ཞུགས། འཕྲོད་བསྟེན་ དང་ འཆར་ལྡན་ བུ་བཙའ། རྒན་གསོ། སྡོད་ཁང་ འགན་ལེན་ སོགས་ ཀྱི་ ཁེབས་རྒྱ་ རྒྱུན་ཆད་མེད་ པ ར་ ཆེ་ རུ་ གཏོང་ དགོས་ པ། མི་རིགས་ མཐུན་སྒྲིལ་ ལ་ ཤུགས་སྣོན་ དང་ སྤྱི་ཚོགས་ ཞི་མཐུན་ བརྟན་ལྷིང་ སྲུང་སྐྱོང་ ། རྒྱལ་ཁབ་ ཀྱི་ མཐའ་མཚམས་ སྲ་བརྟན་ བཅས་ ཡོང་ རྒྱུ ར་ ཕན་ཐོགས་ ཡོད་ པ་ བྱས་ ནས་ སྤྱི་ལོ ༢༠༢༠ ལོ ར་ སླེབས་ དུས་ ཕྱོགས་ཡོངས་ ནས་ འབྱོར་འབྲིང་ སྤྱི་ཚོགས་ སྐྲུན་ ཐུབ་ པ་ བྱེད་ རྒྱུ་ དང་ ། སྤྱི་ཚོགས་ དོ་དམ་ དང་ སྤྱི་པ འི་ ཞབས་ཞུར་ འདེགས་སྐྱོར་ ནུས་ ལྡན་ ཐུབ་ པ། མི་ གཙོ་བོ ར་ འཛིན་པ། ཚན་རིག་ དང་ མཐུན་ པ འི་ ཞིང་སྤྱོད་ སྒོ་ཆེ་ བ། ཚད་ལྡན་ གོ་རིམ་ ལྡན་ པ་ བཅས་ ཀྱི་ ཐེམ་ཐོ འི་ ལམ་ལུགས་ ཤིག་ སྤྱིར་ ན་འཛུགས་ ཐུབ་པ་བྱེད་ དགོས་ པ་ བཅས་ ཀྱི་ བླང་བྱ་ བཏོན་ གནང་ བ་ རེད།། །། །། lineEndlineEnd
新闻,ཉེ་བའི་ ལོ འི་ རིང་ ཆབ་མདོ་ གྲོང་ཁྱེར་ གྱིས་ ཐོན་ལས་ སྡེ་གླིང་ དེ་ གྲོང་ཁྱེར་ འཛུགས་སྐྲུན་ བྱེད་ པ་ དང་ ཐོན་ལས་ དར་རྒྱས་ གཏོང་ བ འི་ སྣེ་འདྲེན་ས་ དང་ །བཟོ་ དར་ གྲོང་ཕྱུག་ གི་ འཐབ་ཇུས་ ལག་བསྟར་བྱེད་ པ འི་ གལ་ཆེའི་ གཞི་རྟེན་ ཞིག་ ལ་ བརྩིས་ ནས། དཔལ་འབྱོར་ གསར་སྤེལ་ཁུལ་ འཛུགས་སྐྲུན་ དང་ འཆར་འགོད་ བཟོ་བ། རྨང་གཞི འི་ སྒྲིག་བཀོད་ འཛུགས་སྐྲུན། ཚོང་འགུག་ མ་འདྲེན་ སོགས་ ཀྱི་ ལས་དོན་ ཁག་ ལ་ སྐུལ་སྤེལ་ གཏོང་ མགྱོགས་ སུ་ བཏང་ ཡོད་ པས། ད་བར་ དཔལ་འབྱོར་ གསར་སྤེལ་ཁུལ་ དུ་ སྔ་རྗེས་ སུ་ ཐོ་འགོད་བྱེད་ མཁན་ ཁེ་ལས ༦༩ བྱུང་ ཡོད་ པ་ དང་ ། ཐོ་འགོད་ མ་རྩ་ སྒོར་ དུང་ཕྱུར ༡༥ . ༨༦ ཟིན་ ཡོད་ པ་ རེད།། །། །།
新闻,ཉེ་བའི་ ལོ འི་ རིང་ ། རང་ལྗོངས་ ཀྱིས་ མི་རིགས་ མཐུན་སྒྲིལ་ དང་ ཐུན་མོང་ ཡར་རྒྱས་ ཡོང་ བ འི་ ལས་འགན་ དེ་ དང་ དམ་པོ ར་ བསྟུན་ ནས་ ལས་སྟེགས་ ཧུར་ཐག་ སྐྲུན་ པ་ དང་ ལས་ཀ འི་ བྱ་ཐབས་ གསར་གཏོད་བྱེད་ པ། ལས་ཀ འི་ ཁྱབ་ཁོངས་ ཆེ་ རུ་ གཏོང་ བ་ བཅས་ བྱས་ ནས་ མི་རིགས་ མཐུན་སྒྲིལ་ ཡར་ཐོན་ གྱི་ དྲིལ་བསྒྲགས་ སློབ་གསོ་ གཏོང་ རྒྱུ་ དང་ མི་རིགས་ མཐུན་སྒྲིལ་ ཡར་ཐོན་ གཏོད་ པ འི་ བྱེད་སྒོ་ སྤེལ་ རྒྱུ། མཐའ་དར་ དམངས་ཕྱུག་ གི་ བྱ་སྤྱོད་ སྤེལ་ རྒྱུ་ བཅས་ ཀྱིས་ གཙོ་གནད་ བྱས་ པ་ དང་ སྤྱི་ཚོགས་རིང་ལུགས་ ཀྱི་ མི་རིགས་ འབྲེལ་བ་ རྒྱུན་ཆད་མེད་ པ ར་ སྲ་བརྟན་ གོང་འཕེལ་ གཏོང་ རྒྱུ་ དམིགས་ཚད་ བྱས་ ཏེ། མི་རིགས་ ཁག་ མཐུན་སྒྲིལ་ འབད་འཐབ་ དང་ ཐུན་མོང་ གྲ་རྒྱས་ གོང་འཕེལ་ ཡོང་ བ འི་ རྣམ་པ་ བཟང་པོ་ ཧུར་ཐག་ གཏོད་ ཡོད་ པ་ རེད། རང་ལྗོངས་ ཀྱི་ མི་རིགས་ ཁག་ གི་ མི་དམངས་ རྣམས་ རྒྱལ་ཡོངས་ མི་དམངས་ དང་ མཉམ་དུ་ ཐུན་མོང་ གྲ་རྒྱས་ ཡོང་བ་བྱ་ ཆེད། ཏང་ གི་ ཚོགས་ཆེན་ བཅོ་བརྒྱད་པ འི་ ཚུན་ དུ་ བློ་མཐུན་ ཞིས་ཅིན་བིང་ ནས་ སྤྱི་ཁྱབ་ ཧྲུའུ་ཅི་ གནང་ བ འི་ ཏང་ཀྲུང་དབྱང་ གིས་ མི་རིགས་ མཐུན་སྒྲིལ་ ལས་དོན་ ཐད་ གལ་ཆེ འི་ བཀའ་སློབ་ རབ་དང་རིམ་པ་ གནང་ ཡོད།
新闻,ལོ་ མང་ རིང་ ། རང་སྐྱོང་ལྗོངས་ ཏང་ཨུད་ དང་ སྲིད་གཞུང་ གིས་ མི་རིགས་ མཐུན་སྒྲིལ་ གྱི་ ལས་ཀ ར་ མཐོང་ཆེན་ གནང་ བ་ དང་ ལོ་ ལྔ་ ཚན་ བཅུ་གཉིས་པ འི་ རིང་ རང་ལྗོངས་ ཀྱིས་ ལོ་ལྟར་ མི་རིགས་ མཐུན་སྒྲིལ་ ཡར་ཐོན་ གྱི་ གཟེངས་བསྟོད་ ཚོགས་ཆེན་ འཚོགས་ ནས། ལྗོངས་ཡོངས་ ཀྱི་ མི་རིགས་ མཐུན་སྒྲིལ་ ཡར་ཐོན་ གཏོད་ པ འི་ བྱེད་སྒོར་ ཕྱོགས་བསྡོམས་ གཟེངས་བསྟོད་ བྱེད་ ཀྱི་ ཡོད་ པ་ དང་ ལྗོངས་ཡོངས་ ཀྱི་ མི་རིགས་ མཐུན་སྒྲིལ་ ཡར་ཐོན་ བྱ་གཞག་ ལ་ སྐུལ་སྤེལ་གཏོང་ ཆེད་ སླར་ཡང་ སྐུལ་སློང་ དང་ བཀོད་སྒྲིག་ བྱེད་ ཀྱི་ ཡོད།
新闻,ལྷ་ས་ གྲོང་ཁྱེར་ ཁྲེན་ཀོན་ཆུས་ སྐྱིད་རས་ ཁྲོམ་གཞུང་ ཝ་པ་གླིང་ སྡེ་ཁུལ་ གྱི་ གྲོང་མི་ དུད་ཚང་ ༥༡ ཐོག་ བརྩེགས་བཞི་ ཡོད་ པ འི་ སྒོ་ར་ ཆེ་མོ་ གཅིག་ ནང་སྡོད་ ཀྱི་ ཡོད། དེ འི་ ནང་ བོད་རིགས་ དང་ རྒྱ་རིགས། ཧུད་རིགས། པའེ་རིགས་ བཅས་ མི་རིགས་ བཞི་ ཡོད་ ནའང་ ། ལོ་ མང་ རིང་ ཚང་ མས་ མཐུན་སྒྲིལ་ རོགས་རམ་ དང་ འཆམ་མཐུན་ མཉམ་གནས་བྱེད་ ཀྱི་ ཡོད།ཚོང་ གི་ འབྲེལ་བ ར་ བརྟེན་ ནས་ ཀན་སུའུ་ ནས་ ཡིན་ པ འི་ གཞོན་པ་ ཝང་གོ་ཅན་ དང་ ལྷ་ས འི་ བུ་མོ་ སྤེན་པ་སྒྲོལ་མ་ གཉིས་ ངོ་ཤེས་ བྱུང་ ནས་ དགའ་རོགས་ འགྲིག་ པ་ དང་ མཐར་ ཚེ་གང་ གི་ བརྟན་གྲོགས་ ལ་ གྱུར་ ཡོད། སྤེན་པ་སྒྲོལ་མས། སྒོ་ར འི་ ནང་ ཚང་མ་ ཁྱིམ་ཚང་ གཅིག་ ལྟར་ འཆམ་པོ་ ཡོད་ པ ས་ གྲོང་མི་ ཚོ ས་ རྟག་ཏུ་ དགའ་སྐྱོ་ མཉམ་མྱོངས་ དང་ ཕན་ཚུན་ གཅིག་ཕན་ གཅིག་ རོགས་བྱེད་ ཀྱི་ ཡོད་ ཅེས་ བཤད།
新闻,གཞིས་རྩེ་ གྲོང་ཁྱེར་ བསམ་གྲུབ་ རྩེ་ཆུས་ ཉི་རི་ གཞུང་ཤང་ ནི་ རང་ལྗོངས་ ཀྱི་ མི་འབོར་ མང་ཤོས་ ཀྱི་ ཤང་ ཞིག་ རེད། ཤེས་རྟོགས་ བྱུང་ བ ར་ གཞིགས་ན། ཤང་ དེ ར་ མི་རིགས་ མི་ འདྲ་ བ འི་ དབར་ གཉེན་སྒྲིག་ བྱས་ པ འི་ ཁྱིམ་ཚང་ ༡༠༠ ལྷག་ཙམ་ ཡོད་ པ་ དང་ ། སྐྱིད་རོང་ རྫོང་ སྐྱིད་རོང་ གྲོང་རྡལ་ རྟ་མང་ གྲོང་ཚོ ར་ རང་ལྗོངས་ ཀྱི་ མི་འབོར་ ཉུང་ཤོས་ ཀྱི་ རྟ་ མང་བ་ འཚོ་སྡོད་བྱེད་ བཞིན་ ཡོད་ པ་ དང་ ། ཁོ་ཚོ ས་ མི་རིགས་ གཞན་ དང་ འགྲོ་འོངས་བྱེད་ པ འི་ བརྒྱུད་རིམ་ ནང་ རྟ་མང་ གི་ གཞོན་ནུ་ མ་ མི་ཉུང་བ་ ཞིག་ ནང་ས ར་ མནའ་མར་ ཕྱིན་ པ་ དང་ རྒྱ་རིགས་ མག་པ་ ཁ་ཤས་ ཞིག་ ཀྱང་ གྲོང་ཚོ་ དེ ར་ གཞིས་ཆགས་ ཡོད།
新闻,དེང་སྐབས། རང་ལྗོངས་ ཀྱི་ མི་འབོར་ ཁྲི་ ཚོ ༣༡༧ ནང་ བོད་རིགས་ དང་ དེ་མིན་ གྲངས་ཉུང་མི་རིགས་ ཀྱིས་ བརྒྱ་ཆ ༩༥ . ༧༤ བཟུང་ ཡོད་ པ་ དང་ ། བོད་རིགས་ ཕུད་ རང་ལྗོངས་ སུ་ ད་དུང་ རྒྱ་རིགས་ དང་ སོག་རིགས། ཧུའེ་རིགས། མོན་པ་ རིགས། ལྷོ་པ་ རིགས་ སོགས་ མི་རིགས་ དང་ ཏིང་པ་ དང་ ཤར་པ་ བ།རྟ་ མང་བ་ བཅས་ ཡོད། བསྡོམས་རྩིས་ བརྒྱབ་ པ ར་ གཞིགས་ན། རང་ལྗོངས་ སུ་ ལས་ཀ་བྱེད་ མཁན་ དང་ ཚོང་རྒྱག་ མཁན་ ཁྲོད་ ཁྱོན་མི་ རིགས ༤༠ ལྷག་ཙམ་ ཡོད། ཡུན་རིང་ གི་ ཐོན་སྐྱེད་ དང་ འཚོ་བ འི་ ལག་ལེན་ ནང་ མི་རིགས་ ཁག་ དབར་ ཕན་ཚུན་ མཉམ་གནས་ དང་ ཕན་ཚུན་ མཉམ་འདྲེས། ཕྱར་བ་གྲུ་འདེགས། བདེ་སྡུག་ མཉམ་མྱོང་ བཅས་ ཀྱི་ སྒོ་ ནས་ མི་རིགས་ མཐུན་སྒྲིལ་ གྱི་ དུས་རབས་ ཀྱི་ ལེའུ་ གསར་པ་ ཞིག་ བརྩམས་ ཡོད་ པ་ རེད།། །། །།
新闻,ད་ལྟའི་ ཆར་གོ་ ལ་ ཡོངས་ ཀྱི་ ཁ་པར་ མ་ལག་ ཆེ་ཤོས་ ཁག་ གསུམ་ སྟེ་ ཀུ་ཤུ iOS མ་ལག་ དང་ །ཀུའུ་ གའུ་ ཡི་ ཨན་ཌྲོ། མཉེན་ཆས WindowsMobile ༡༠ བཅས་ གསུམ་ ལ་ བོད་ཡིག་ ཡིག་གཟུགས་ དང་ མཐེབ་གཞོང་ ཡོད་ པ་ དང་ ། མ་ལག་ ཆེ་ཤོས་ འདི་ གསུམ་པོ ས་ གོ་ལ་ ཡོངས་ ཀྱི་ ཁ་པར་ ཁྲོམ་ར འི་ ཐོག་ བརྒྱ་ ཆ ༩༩ . ༣ ཟིན་ ཡོད།
新闻,ཡིན་ ན་ ཡང་ རྒྱལ་ནང་ གི་ ཧྭ་ཝེ་ དང་ ཞའོ་ མིའི། SmartisanT1 མའེ་ ཙུ། ཡིདཅཱ། ཁུའུ་ཕེས། དེ་བཞིན་ རྒྱལ་སྤྱི འི་ སྟེང་ གི་ སམ་སང་ དང་ སོ་ ནི་ སོགས་ རིག་ནུས་ ཁ་པར་ བརྒྱ་ ཆ ༨༠ ཡན་ ཨན་ཌྲོ་ མ་ལག་ ཡིན། ད་ཐེངས་ ཀྱི་ ཨན་ཌྲོ་ མ་ལག་ དྲུག་པ ར་ བོད་ཡིག་ ཡིག་གཟུགས་ དང་ མཐེབ་གཞོང་ ཡོད་ པ་ དེ ས་ བོད་ཡིག་ ཆ་འཕྲིན་ཅན་ གྱི་ ལམ་ དུ་ བསྐྱོད་ པ འི་ ཟིན་ཐོ་ གསར་པ་ གཏོད་ ཅིང་ ། མི་ རིང་བ ར་ ཁྲོམ་རའི་ ཐོག་ ནས་ ཨན་ཌྲོ་ མ་ལག་ གི་ ཁ་པར་ ཉོས་ ཚེ་ བོད་ཡིག་ མེད་ པ འི་ སེམས་ཁྲལ་ བྱེད་ དགོས་ མེད། དེ ས་ བོད་ ཀྱི་ རིག་གནས་ ཆ་འཕྲིན་ཅན་ དུ་ སྐྱོད་ ཐུབ་ རྒྱུ ར་ སྐུལ་འདེད་ ངེས་ཅན་ ཞིག་ ཐོན་ ཐུབ་ ངེས་ རེད།། །། །།
新闻,སྤྱི་ ཚེས ༡༨ ཉིན། ཀྲེ་ཅང་ ཨུ་ཀྲེན་ དུ་ མཇུག་སྒྲིལ་ བ འི་ སྐབས་ གཉིས་པ འི་ འཛམ་གླིང་ མཉམ་འབྲེལ་ དྲ་རྒྱ འི་ ཚོགས་ཆེན་ གྱི་ མཉམ་འབྲེལ་ དྲ་རྒྱ འི་ འོད་ཟེར་ ཞེས་ པ འི་ འགྲེམས་ཁུལ་ དུ་ བོད་ལྗོངས་ ཀྱི་ གྲོང་གསེབ་ ཕྱོགས་བསྡུས་ ཆ་འཕྲིན་ ཞབས་ཞུ འི་ ལས་སྟེགས་ ཞེས་ པ་ ཞུགས་ ཡོད་ པ་ དང་ ། རྣམ་གྲངས་ དེ་ ནི་ རང་ལྗོངས་ ཀྱི་ འཛམ་གླིང་ མཉམ་འབྲེལ་ དྲ་རྒྱ འི་ ཚོགས་ཆེན་ ལ་ ཞུགས་ མཁན་ གཅིག་པུ་ དེ་ རེད་ ལ་ ཞུགས་ ཐེངས་ ཀྱང་ ཐོག་མ་ དེ་ རེད།
新闻,ཤེས་རྟོགས་ བྱུང་ བ ར་ གཞིགས་ ན། གྲོང་གསེབ་ ཀྱི་ ཕྱོགས་བསྡུས་ ཆ་འཕྲིན་ ཞབས་ཞུ འི་ ལས་སྟེགས་ ཞེས་ པ་ དེ་ ནི་ རང་སྐྱོང་ལྗོངས་ བཟོ་འཕྲིན་ཐིང་ གིས། ཀྲུང་གོ་ སྒུལ་འཁྱེར་ བོད་ལྗོངས་ ཀུང་སི་ དང་ བོད་ ཀྱི་ ཆ་འཕྲིན་ ལག་རྩལ་ ཞབས་ཞུ འི་ ཁེ་ལས་ སྒྲིག་འཛུགས་ བྱས་ ནས་ ཞིབ་བཟོ་ གསར་སྐྲུན་བྱས་ པ་ ཞིག་ རེད། དེ ར་ བོད་རྒྱ་ སྐད་ཡིག་ གཉིས་ ཀྱི་ ནུས་པ་ ལྡན་ ཡོད་ ཅིང་ ཆ་འཕྲིན་ བསྡུ་རུབ་ དང་ འགྲེམས་སྤེལ། ཐག་གཅོད།གསོག་ འཇོགགསར་སྤེལ། བཀོལ་སྤྱོད་ བཅས་ གཞི་གཅིག་ ཏུ་ བསྡུས་ པ འི་ ཕྱོགས་བསྡུས་ བཀོལ་སྤྱོད་ སྤེལ་རེས་ ལས་སྟེགས་ ཤིག་ རེད་ ལ། དེ་ ནི་ རང་ལྗོངས་ ཀྱི་ མཉམ་འབྲེལ་ དྲ་རྒྱ་ དང་ འབྲེལ་ བ འི་ བྱ་སྤྱོད་ འཆར་གཞི་ ལག་བསྟར་ བྱས་ ཏེ་ ཞིང་འབྲོག་ཁུལ་ གྱི་ ཆ་འཕྲིན་ཅན་ འཛུགས་སྐྱོང་ ལ་ སྐུལ་འདེད་ བཏང་ བར་ ཐོབ་ པ འི་ གལ་ཆེའི་ གྲུབ་འབྲས་ ཤིག་ ཀྱང་ ཡིན།
新闻,རང་སྐྱོང་ལྗོངས་ བཟོ་འཕྲིན་ཐིང་ ཆ་འཕྲིན་ སྐུལ་སྤེལ་ དང་ ཆ་འཕྲིན་ བདེ་འཇགས་ཁྲུ འི་ ཁྲུའུ་ཀྲང་ དབང་འདུས་ ནས་ ལས་སྟེགས་ ཀྱི་ ཞབས་ཞུ་ ཞིང་འབྲོག་ཁུལ་ དུ་ དོན་འཁྱོལ་ ནུས་ལྡན་ དང་ མགྱོགས་པོ་ ཡོང་ རྒྱུ ར་ སྐུལ་འདེད་གཏོང་ ཆེད། ད་བར་ རང་སྐྱོང་ལྗོངས་ བཟོ་འཕྲིན་ཐིང་ གིས་ གྲོང་གསེབ་ ཀྱི་ ཕྱོགས་བསྡུས་ ཆ་འཕྲིན་ ཞབས་ཞུ་ ས་ཚིགས་ སུམ་སྟོང་ བཙུགས་ པ་ དང་ སྔ་ཕྱི་བསྡོམས་ ཆ་འཕྲིན་ ལས་དོན་པ་ སུམ་སྟོང་ ལ་ སྦྱོང་བརྡར་ སྤྲད་ ཡོད་ པས། ས་ཚིགས་ དང་ ལས་སྟེགས་ ཀྱི་ ཞབས་ཞུ་ གཉིས་ཀ་ ལྗོངས་ཡོངས་ ཀྱི་ སྲིད་འཛིན་ གྲོང་ཚོ་ བརྒྱ་ ཆ ༥༧ དང་ ཞིང་འབྲོག་ཁུལ་ གྱི་ མི་འབོར་ བརྒྱ་ ཆ ༦༢ ལ་ ཁྱབ་ ཡོད་ ཅེས་ ངོ་སྤྲོད་གནང་ བ་ དང་ སྦྲགས། སྐབས་ གཉིས་པ འི་ འཛམ་གླིང་ མཉམ་འབྲེལ་ དྲ་རྒྱ འི་ ཚོགས་ཆེན་ སྐོང་འཚོགས་ བྱས་ པ་ དེ ས་ རང་ལྗོངས་ ལ་ འགྲེམས་སྟོན་ དང་ སློབ་སྦྱོང་ སྤེལ་རེས་ ཀྱི་ མཐུན་རྐྱེན་ སྐྲུན་ ཡོད་ ཅེས་ གསུངས།།།། །།
新闻,རང་ལྗོངས་ ཀྱི་ བོད་སྨན་ གྱི་ སྤྱི འི་ ཐོན་རྫས་ རིན་ཐང་ སྒོར་ དུང་ཕྱུར ༡༣ ལས་ བརྒལ་ ཏེ་ བོད་རྒྱུད་ གསོ་རིག་ དང་ བོད་སྨན་ ཁེ་ལས་ ཁ་ཅིག་ གི་ གཞི་ཁྱོན་ ཆེ་ རུ་ འགྲོ་ བཞིན་ ཡོད་ པ་ དང་ ། བོད་རྒྱུད་ གསོ་རིག་ དང་ བོད་སྨན་ གྱི་ མ་ལག་ གཞི་རྩ འི་ ཆ་ ནས་ གྲུབ་ ཟིན་ ཏེ་ བོད་ སྨན་ཁ་ ཅིག་ ཕྱིར་ཚོང་བྱས་ པ ར་ མི་རིགས་ གཞན་དག་ གི་ ནད་པ འི་ དགའ་བསུ་ ཆེན་པོ་ ཐོབ་ ཡོད།
